fe_id,control_sample,version,period,estimate,se,lower,upper
27,never,rotated,post,5.76832051020337,13.0322923201919,-19.7749724373728,31.3116134577795
28,never,original,pre,1.94829455718794,5.86746794602278,-9.5519426170167,13.4485317313926
28,never,original,post,11.351333682539,5.92042810322621,-0.252705399784324,22.9553727648624
28,never,rotated,pre,0.844892467010296,1.49846623955763,-2.09210136252265,3.78188629654325
28,never,rotated,post,12.6754161907522,10.0936511792894,-7.10814012065494,32.4589725021594
29,never,original,pre,1.94719653650158,5.86730497730905,-9.55272121902415,13.4471142920273
29,never,original,post,11.349858553177,5.91921192481189,-0.251796819454281,22.9515139258083
29,never,rotated,pre,0.844632994291823,1.49839183198978,-2.09221499640815,3.7814809849918
29,never,rotated,post,12.6729348038287,10.0923300584375,-7.10803211070878,32.4539017183663
30,never,original,pre,1.94500697620616,5.86715876800053,-9.55462420907487,13.4446381614872
30,never,original,post,11.3467115763285,5.91914477911763,-0.25481219074209,22.948235343399
30,never,rotated,pre,0.844012824097731,1.4983937433888,-2.09283891294431,3.78086456113977
30,never,rotated,post,12.6679045588586,10.0920371524798,-7.1124882600018,32.448297377719
31,never,original,pre,2.16610014763717,6.03549619686963,-9.66347239822732,13.9956726935016
31,never,original,post,12.7897368436357,6.03062407145331,0.969713663587161,24.6097600236841
31,never,rotated,pre,1.31600699675318,1.51895057549364,-1.66113613121435,4.2931501247207
31,never,rotated,post,13.8098486246964,10.4124803060548,-6.59861277517088,34.2183100245638
32,never,original,pre,1.94728167314699,5.8670943277774,-9.55222320929672,13.4467865555907
32,never,original,post,11.3499707114485,5.91909014553086,-0.25144597379197,22.951387396689
32,never,rotated,pre,0.844647684945426,1.49836902687144,-2.09215560772259,3.78145097761345
32,never,rotated,post,12.6731314972904,10.0918608321179,-7.10691573366077,32.4531787282415
1,both,original,pre,-16.1537685749717,6.18406595036964,-28.2745378376962,-4.03299931224726
1,both,original,post,14.0889892964795,5.3121652235619,3.67714545829815,24.5008331346608
1,both,rotated,pre,0.583046959642774,1.4808330114149,-2.31938574273043,3.48547966201598
1,both,rotated,post,-5.99518934505794,10.2727158397447,-26.1297123909575,14.1393337008416
2,both,original,pre,0.316187678346493,5.61796873564421,-10.6950310435162,11.3274064002091
2,both,original,post,32.7529461517127,5.34803879073053,22.2707901218809,43.2351021815446
2,both,rotated,pre,4.31456786416924,1.42048636258931,1.53041459349419,7.09872113484428
2,both,rotated,post,27.9548899287254,9.52055146085032,9.29460906545881,46.6151707919921
3,both,original,pre,-22.9899948931606,6.81390452944934,-36.3452477708813,-9.63474201543986
3,both,original,post,12.9029512744069,5.95104253497243,1.23890790586097,24.5669946429529
3,both,rotated,pre,1.18793480145721,1.46147239645402,-1.67655109559268,4.05242069850709
3,both,rotated,post,-16.1105643591344,11.263065740551,-38.1861732106143,5.96504449234554
4,both,original,pre,16.7719382122408,6.24498171758222,4.53177404577963,29.0121023787019
4,both,original,post,50.150213796508,5.93465354367652,38.518292850902,61.782134742114
4,both,rotated,pre,3.65239491041324,1.61673211647968,0.483599962113077,6.82118985871341
4,both,rotated,post,65.893665758701,10.9027411325413,44.52429313892,87.2630383784821
5,both,original,pre,-15.7608527676565,6.88622708483543,-29.257857853934,-2.2638476813791
5,both,original,post,2.20797011721737,5.95911015656011,-9.47188578964046,13.8878260240752
5,both,rotated,pre,0.107968748571064,1.53236307825217,-2.89546288480319,3.11140038194531
5,both,rotated,post,-16.8346157022558,11.9591721307643,-40.2745930785537,6.60536167404218
6,both,original,pre,0.781335996198066,5.35993869936542,-9.72414385455816,11.2868158469543
6,both,original,post,14.3183112582292,5.60149055710938,3.33938976629485,25.2972327501636
6,both,rotated,pre,1.17741061099782,1.30476702158578,-1.37993275131032,3.73475397330595
6,both,rotated,post,13.8430217204695,9.44899933098852,-4.67701696826797,32.363060409207
7,both,original,pre,-3.50300438766235,5.86181862087175,-14.992168884571,7.98616010924629
7,both,original,post,30.28482887557,5.74262811173042,19.0292777765783,41.5403799745616
7,both,rotated,pre,4.07455795869542,1.41737528721411,1.29650239575578,6.85261352163507
7,both,rotated,post,21.1917540599406,9.77345032906383,2.03579141497552,40.3477167049057
8,both,original,pre,12.8013607443065,5.68080251182248,1.66698782113446,23.9357336674786
8,both,original,post,46.5934630819394,5.74236101589257,35.33843549079,57.8484906730889
8,both,rotated,pre,4.26769097623947,1.50129976525797,1.32514343633385,7.2102385161451
8,both,rotated,post,56.8338668036199,10.0077688428632,37.218639871608,76.4490937356318
9,both,original,pre,-2.84584659696655,6.28190710113829,-15.1583845151976,9.46669132126449
9,both,original,post,13.8275077227933,5.74514676985535,2.56702005387676,25.0879953917097
9,both,rotated,pre,4.01710146305168,1.42376587085549,1.22652035617492,6.80768256992845
9,both,rotated,post,5.59197005077138,11.014648323013,-15.9967406623341,27.1806807638768
